ID,ID_artefact,site,context,municipality,county,country,country_code,paroisse,canton,comte,commune,lat,lng
FR-21,FR_21_XX_pseudo_no_9,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-22,FR_22_XX_pseudo_no_1,Kernic,NA,Plouescat,Finistère,France,FR,NA,NA,NA,NA,48.65668,-4.17471
FR-22,FR_22_XX_pseudo_no_2,Kernic,NA,Plouescat,Finistère,France,FR,NA,NA,NA,NA,48.65668,-4.17471
FR-22,FR_22_XX_pseudo_no_3,Kernic,NA,Plouescat,Finistère,France,FR,NA,NA,NA,NA,48.65668,-4.17471
FR-22,FR_22_XX_pseudo_no_4,Kernic,NA,Plouescat,Finistère,France,FR,NA,NA,NA,NA,48.65668,-4.17471
FR-23,FR_23_XX_2_pseudo_no_1,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_2_pseudo_no_10,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_2_pseudo_no_11,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_2_pseudo_no_12,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_2_pseudo_no_13,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_2_pseudo_no_2,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_2_pseudo_no_3,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_2_pseudo_no_4,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_2_pseudo_no_5,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_2_pseudo_no_6,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_2_pseudo_no_7,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_2_pseudo_no_8,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_2_pseudo_no_9,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_pseudo_no_1,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_pseudo_no_10,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_pseudo_no_11,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_pseudo_no_12,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_pseudo_no_2,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_pseudo_no_3,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_pseudo_no_4,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_pseudo_no_5,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_pseudo_no_6,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_pseudo_no_7,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_pseudo_no_8,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-23,FR_23_XX_pseudo_no_9,Kersandy,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-24,FR_24_XX_pseudo_no_1,Lescongar,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-24,FR_24_XX_pseudo_no_10,Lescongar,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-24,FR_24_XX_pseudo_no_11,Lescongar,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-24,FR_24_XX_pseudo_no_12,Lescongar,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-24,FR_24_XX_pseudo_no_2,Lescongar,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-24,FR_24_XX_pseudo_no_3,Lescongar,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-24,FR_24_XX_pseudo_no_4,Lescongar,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-24,FR_24_XX_pseudo_no_5,Lescongar,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-24,FR_24_XX_pseudo_no_6,Lescongar,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-24,FR_24_XX_pseudo_no_7,Lescongar,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-24,FR_24_XX_pseudo_no_8,Lescongar,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-24,FR_24_XX_pseudo_no_9,Lescongar,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-25,FR_25_01_pseudo_no_1,Le Souc'h,NA,Plouhinec,Finistère,France,FR,NA,NA,NA,NA,48.01443,-4.48688
FR-26,FR_26_XX_2_pseudo_no_1,Cazin,NA,Plouigneau,Finistère,France,FR,NA,NA,NA,NA,48.56726,-3.70142
FR-26,FR_26_XX_2_pseudo_no_2,Cazin,NA,Plouigneau,Finistère,France,FR,NA,NA,NA,NA,48.56726,-3.70142
FR-26,FR_26_XX_2_pseudo_no_3,Cazin,NA,Plouigneau,Finistère,France,FR,NA,NA,NA,NA,48.56726,-3.70142
FR-26,FR_26_XX_2_pseudo_no_4,Cazin,NA,Plouigneau,Finistère,France,FR,NA,NA,NA,NA,48.56726,-3.70142
FR-26,FR_26_XX_2_pseudo_no_5,Cazin,NA,Plouigneau,Finistère,France,FR,NA,NA,NA,NA,48.56726,-3.70142
FR-26,FR_26_XX_2_pseudo_no_6,Cazin,NA,Plouigneau,Finistère,France,FR,NA,NA,NA,NA,48.56726,-3.70142
FR-26,FR_26_XX_2_pseudo_no_7,Cazin,NA,Plouigneau,Finistère,France,FR,NA,NA,NA,NA,48.56726,-3.70142
FR-26,FR_26_XX_2_pseudo_no_8,Cazin,NA,Plouigneau,Finistère,France,FR,NA,NA,NA,NA,48.56726,-3.70142
FR-26,FR_26_XX_pseudo_no_1,Cazin,NA,Plouigneau,Finistère,France,FR,NA,NA,NA,NA,48.56726,-3.70142
FR-26,FR_26_XX_pseudo_no_2,Cazin,NA,Plouigneau,Finistère,France,FR,NA,NA,NA,NA,48.56726,-3.70142
FR-26,FR_26_XX_pseudo_no_3,Cazin,NA,Plouigneau,Finistère,France,FR,NA,NA,NA,NA,48.56726,-3.70142
FR-26,FR_26_XX_pseudo_no_4,Cazin,NA,Plouigneau,Finistère,France,FR,NA,NA,NA,NA,48.56726,-3.70142
FR-26,FR_26_XX_pseudo_no_5,Cazin,NA,Plouigneau,Finistère,France,FR,NA,NA,NA,NA,48.56726,-3.70142
FR-26,FR_26_XX_pseudo_no_6,Cazin,NA,Plouigneau,Finistère,France,FR,NA,NA,NA,NA,48.56726,-3.70142
FR-26,FR_26_XX_pseudo_no_7,Cazin,NA,Plouigneau,Finistère,France,FR,NA,NA,NA,NA,48.56726,-3.70142
FR-27,FR_27_XX_pseudo_no_1,Goarillac'h,NA,Plounévez-Lochrist,Finistère,France,FR,NA,NA,NA,NA,48.61734,-4.21184
FR-27,FR_27_XX_pseudo_no_2,Goarillac'h,NA,Plounévez-Lochrist,Finistère,France,FR,NA,NA,NA,NA,48.61734,-4.21184
FR-27,FR_27_XX_pseudo_no_3,Goarillac'h,NA,Plounévez-Lochrist,Finistère,France,FR,NA,NA,NA,NA,48.61734,-4.21184
FR-28,FR_28_XX_2_pseudo_no_1,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_10,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_11,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_12,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_13,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_14,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_15,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_16,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_17,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_18,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_19,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_2,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_20,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_21,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_22,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_23,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_24,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_25,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_3,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_4,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_5,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_6,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_7,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_8,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_2_pseudo_no_9,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_1,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_10,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_11,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_12,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_13,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_14,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_15,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_16,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_17,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_18,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_19,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_2,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_20,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_21,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_22,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_23,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_24,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_25,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_3,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_4,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_5,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_6,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_7,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_8,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-28,FR_28_XX_pseudo_no_9,Kernonen,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-29,FR_29_XX_pseudo_no_1,Keruzoret,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-29,FR_29_XX_pseudo_no_2,Keruzoret,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-29,FR_29_XX_pseudo_no_3,Keruzoret,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-29,FR_29_XX_pseudo_no_4,Keruzoret,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-29,FR_29_XX_pseudo_no_5,Keruzoret,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-29,FR_29_XX_pseudo_no_6,Keruzoret,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-29,FR_29_XX_pseudo_no_7,Keruzoret,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-29,FR_29_XX_pseudo_no_8,Keruzoret,NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-30,FR_30_01_pseudo_no_1,Lambader (?),NA,Plouvorn,Finistère,France,FR,NA,NA,NA,NA,48.57875,-4.03746
FR-31,FR_31_XX_pseudo_no_1,Kerguévarec,NA,Plouyé,Finistère,France,FR,NA,NA,NA,NA,48.31477,-3.73652
FR-31,FR_31_XX_pseudo_no_10,Kerguévarec,NA,Plouyé,Finistère,France,FR,NA,NA,NA,NA,48.31477,-3.73652
FR-31,FR_31_XX_pseudo_no_11,Kerguévarec,NA,Plouyé,Finistère,France,FR,NA,NA,NA,NA,48.31477,-3.73652
FR-31,FR_31_XX_pseudo_no_2,Kerguévarec,NA,Plouyé,Finistère,France,FR,NA,NA,NA,NA,48.31477,-3.73652
FR-31,FR_31_XX_pseudo_no_3,Kerguévarec,NA,Plouyé,Finistère,France,FR,NA,NA,NA,NA,48.31477,-3.73652
FR-31,FR_31_XX_pseudo_no_4,Kerguévarec,NA,Plouyé,Finistère,France,FR,NA,NA,NA,NA,48.31477,-3.73652
FR-31,FR_31_XX_pseudo_no_5,Kerguévarec,NA,Plouyé,Finistère,France,FR,NA,NA,NA,NA,48.31477,-3.73652
FR-31,FR_31_XX_pseudo_no_6,Kerguévarec,NA,Plouyé,Finistère,France,FR,NA,NA,NA,NA,48.31477,-3.73652
FR-31,FR_31_XX_pseudo_no_7,Kerguévarec,NA,Plouyé,Finistère,France,FR,NA,NA,NA,NA,48.31477,-3.73652
FR-31,FR_31_XX_pseudo_no_8,Kerguévarec,NA,Plouyé,Finistère,France,FR,NA,NA,NA,NA,48.31477,-3.73652
FR-31,FR_31_XX_pseudo_no_9,Kerguévarec,NA,Plouyé,Finistère,France,FR,NA,NA,NA,NA,48.31477,-3.73652
FR-34,FR_34_XX_pseudo_no_1,Kermenhir,NA,Poullan-sur-Mer,Finistère,France,FR,NA,NA,NA,NA,48.08064,-4.41412
FR-34,FR_34_XX_pseudo_no_2,Kermenhir,NA,Poullan-sur-Mer,Finistère,France,FR,NA,NA,NA,NA,48.08064,-4.41412
FR-35,FR_35_XX_pseudo_no_1,Kervini Nord,NA,Poullan-sur-Mer,Finistère,France,FR,NA,NA,NA,NA,48.08064,-4.41412
FR-35,FR_35_XX_pseudo_no_10,Kervini Nord,NA,Poullan-sur-Mer,Finistère,France,FR,NA,NA,NA,NA,48.08064,-4.41412
FR-35,FR_35_XX_pseudo_no_11,Kervini Nord,NA,Poullan-sur-Mer,Finistère,France,FR,NA,NA,NA,NA,48.08064,-4.41412
FR-35,FR_35_XX_pseudo_no_12,Kervini Nord,NA,Poullan-sur-Mer,Finistère,France,FR,NA,NA,NA,NA,48.08064,-4.41412
FR-35,FR_35_XX_pseudo_no_2,Kervini Nord,NA,Poullan-sur-Mer,Finistère,France,FR,NA,NA,NA,NA,48.08064,-4.41412
FR-35,FR_35_XX_pseudo_no_3,Kervini Nord,NA,Poullan-sur-Mer,Finistère,France,FR,NA,NA,NA,NA,48.08064,-4.41412
FR-35,FR_35_XX_pseudo_no_4,Kervini Nord,NA,Poullan-sur-Mer,Finistère,France,FR,NA,NA,NA,NA,48.08064,-4.41412
FR-35,FR_35_XX_pseudo_no_5,Kervini Nord,NA,Poullan-sur-Mer,Finistère,France,FR,NA,NA,NA,NA,48.08064,-4.41412
FR-35,FR_35_XX_pseudo_no_6,Kervini Nord,NA,Poullan-sur-Mer,Finistère,France,FR,NA,NA,NA,NA,48.08064,-4.41412
FR-35,FR_35_XX_pseudo_no_7,Kervini Nord,NA,Poullan-sur-Mer,Finistère,France,FR,NA,NA,NA,NA,48.08064,-4.41412
FR-35,FR_35_XX_pseudo_no_8,Kervini Nord,NA,Poullan-sur-Mer,Finistère,France,FR,NA,NA,NA,NA,48.08064,-4.41412
FR-35,FR_35_XX_pseudo_no_9,Kervini Nord,NA,Poullan-sur-Mer,Finistère,France,FR,NA,NA,NA,NA,48.08064,-4.41412
FR-37,FR_37_XX_pseudo_no_1,Lothéa,NA,Quimperlé,Finistère,France,FR,NA,NA,NA,NA,47.87215,-3.54994
FR-37,FR_37_XX_pseudo_no_2,Lothéa,NA,Quimperlé,Finistère,France,FR,NA,NA,NA,NA,47.87215,-3.54994
FR-37,FR_37_XX_pseudo_no_3,Lothéa,NA,Quimperlé,Finistère,France,FR,NA,NA,NA,NA,47.87215,-3.54994
FR-38,FR_38_XX_pseudo_no_1,Limbabu / Creac'h-Morvan,NA,Saint-Thégonnec,Finistère,France,FR,NA,NA,NA,NA,48.52039,-3.94611
FR-38,FR_38_XX_pseudo_no_10,Limbabu / Creac'h-Morvan,NA,Saint-Thégonnec,Finistère,France,FR,NA,NA,NA,NA,48.52039,-3.94611
FR-38,FR_38_XX_pseudo_no_11,Limbabu / Creac'h-Morvan,NA,Saint-Thégonnec,Finistère,France,FR,NA,NA,NA,NA,48.52039,-3.94611
FR-38,FR_38_XX_pseudo_no_12,Limbabu / Creac'h-Morvan,NA,Saint-Thégonnec,Finistère,France,FR,NA,NA,NA,NA,48.52039,-3.94611
FR-38,FR_38_XX_pseudo_no_2,Limbabu / Creac'h-Morvan,NA,Saint-Thégonnec,Finistère,France,FR,NA,NA,NA,NA,48.52039,-3.94611
FR-38,FR_38_XX_pseudo_no_3,Limbabu / Creac'h-Morvan,NA,Saint-Thégonnec,Finistère,France,FR,NA,NA,NA,NA,48.52039,-3.94611
FR-38,FR_38_XX_pseudo_no_4,Limbabu / Creac'h-Morvan,NA,Saint-Thégonnec,Finistère,France,FR,NA,NA,NA,NA,48.52039,-3.94611
FR-38,FR_38_XX_pseudo_no_5,Limbabu / Creac'h-Morvan,NA,Saint-Thégonnec,Finistère,France,FR,NA,NA,NA,NA,48.52039,-3.94611
FR-38,FR_38_XX_pseudo_no_6,Limbabu / Creac'h-Morvan,NA,Saint-Thégonnec,Finistère,France,FR,NA,NA,NA,NA,48.52039,-3.94611
FR-38,FR_38_XX_pseudo_no_7,Limbabu / Creac'h-Morvan,NA,Saint-Thégonnec,Finistère,France,FR,NA,NA,NA,NA,48.52039,-3.94611
FR-38,FR_38_XX_pseudo_no_8,Limbabu / Creac'h-Morvan,NA,Saint-Thégonnec,Finistère,France,FR,NA,NA,NA,NA,48.52039,-3.94611
FR-38,FR_38_XX_pseudo_no_9,Limbabu / Creac'h-Morvan,NA,Saint-Thégonnec,Finistère,France,FR,NA,NA,NA,NA,48.52039,-3.94611
FR-39,FR_39_XX_2_pseudo_no_1,Graeoc 2 / Liorzou 2,NA,Saint-Vougay,Finistère,France,FR,NA,NA,NA,NA,48.59472,-4.13797
FR-39,FR_39_XX_2_pseudo_no_2,Graeoc 2 / Liorzou 2,NA,Saint-Vougay,Finistère,France,FR,NA,NA,NA,NA,48.59472,-4.13797
FR-39,FR_39_XX_2_pseudo_no_3,Graeoc 2 / Liorzou 2,NA,Saint-Vougay,Finistère,France,FR,NA,NA,NA,NA,48.59472,-4.13797
FR-39,FR_39_XX_pseudo_no_1,Graeoc 2 / Liorzou 2,NA,Saint-Vougay,Finistère,France,FR,NA,NA,NA,NA,48.59472,-4.13797
FR-39,FR_39_XX_pseudo_no_2,Graeoc 2 / Liorzou 2,NA,Saint-Vougay,Finistère,France,FR,NA,NA,NA,NA,48.59472,-4.13797
FR-39,FR_39_XX_pseudo_no_3,Graeoc 2 / Liorzou 2,NA,Saint-Vougay,Finistère,France,FR,NA,NA,NA,NA,48.59472,-4.13797
FR-39,FR_39_XX_pseudo_no_4,Graeoc 2 / Liorzou 2,NA,Saint-Vougay,Finistère,France,FR,NA,NA,NA,NA,48.59472,-4.13797
FR-39,FR_39_XX_pseudo_no_5,Graeoc 2 / Liorzou 2,NA,Saint-Vougay,Finistère,France,FR,NA,NA,NA,NA,48.59472,-4.13797
FR-39,FR_39_XX_pseudo_no_6,Graeoc 2 / Liorzou 2,NA,Saint-Vougay,Finistère,France,FR,NA,NA,NA,NA,48.59472,-4.13797
FR-39,FR_39_XX_pseudo_no_7,Graeoc 2 / Liorzou 2,NA,Saint-Vougay,Finistère,France,FR,NA,NA,NA,NA,48.59472,-4.13797
FR-42,FR_42_XX_pseudo_no_1,La Couronne-Blanche,NA,Petit-Auverné,Loire-Atlantique,France,FR,NA,NA,NA,NA,47.61034,-1.29033
FR-43,FR_43_XX_pseudo_no_1,Tumulus de la Motte,NA,Pornic,Loire-Atlantique,France,FR,NA,NA,NA,NA,47.11205,-2.08888
FR-43,FR_43_XX_pseudo_no_2,Tumulus de la Motte,NA,Pornic,Loire-Atlantique,France,FR,NA,NA,NA,NA,47.11205,-2.08888
FR-44,FR_44_XX_pseudo_no_1,Fosse-Yvon,NA,Beaumont-Hague,Manche,France,FR,NA,NA,NA,NA,49.66387,-1.83822
FR-45,FR_45_01_pseudo_no_1,Petit-Mont,Tombe IIIa,Arzon,Morbihan,France,FR,NA,NA,NA,NA,47.54852,-2.88989
FR-46,FR_46_XX_pseudo_no_1,Sans provenance,NA,Erdeven,Morbihan,France,FR,NA,NA,NA,NA,47.6421,-3.15706
FR-46,FR_46_XX_pseudo_no_2,Sans provenance,NA,Erdeven,Morbihan,France,FR,NA,NA,NA,NA,47.6421,-3.15706
FR-48,FR_48_XX_pseudo_no_1,Kercado,NA,Carnac,Morbihan,France,FR,NA,NA,NA,NA,47.58351,-3.07884
FR-48,FR_48_XX_pseudo_no_2,Kercado,NA,Carnac,Morbihan,France,FR,NA,NA,NA,NA,47.58351,-3.07884
FR-50,FR_50_02_pseudo_no_1,Kerlescan,NA,Carnac,Morbihan,France,FR,NA,NA,NA,NA,47.58351,-3.07884
FR-51,FR_51_XX_pseudo_no_1,La Rogarte,NA,Carnac,Morbihan,France,FR,NA,NA,NA,NA,47.58351,-3.07884
FR-51,FR_51_XX_pseudo_no_2,La Rogarte,NA,Carnac,Morbihan,France,FR,NA,NA,NA,NA,47.58351,-3.07884
FR-51,FR_51_XX_pseudo_no_3,La Rogarte,NA,Carnac,Morbihan,France,FR,NA,NA,NA,NA,47.58351,-3.07884
FR-51,FR_51_XX_pseudo_no_4,La Rogarte,NA,Carnac,Morbihan,France,FR,NA,NA,NA,NA,47.58351,-3.07884
FR-51,FR_51_XX_pseudo_no_5,La Rogarte,NA,Carnac,Morbihan,France,FR,NA,NA,NA,NA,47.58351,-3.07884
FR-51,FR_51_XX_pseudo_no_6,La Rogarte,NA,Carnac,Morbihan,France,FR,NA,NA,NA,NA,47.58351,-3.07884
FR-52,FR_52_XX_pseudo_no_1,Mané-Roh-en-Tallec,NA,Carnac,Morbihan,France,FR,NA,NA,NA,NA,47.58351,-3.07884
FR-53,FR_53_XX_pseudo_no_1,Er-Mar,NA,Crac’h,Morbihan,France,FR,NA,NA,NA,NA,47.61659,-3.00069
